paper_id,paper,doi,doi_url,year,title
REFINE-0085,"Yirmiya, R. (2023). Depressive disorder–associated microglia as a target for a personalized antidepressant approach. Biological Psychiatry, 94(8), 602–604. https://doi.org/10.1016/j.biopsych.2023.07.002",10.1016/j.biopsych.2023.07.002,https://doi.org/10.1016/j.biopsych.2023.07.002,2023,Depressive disorder–associated microglia as a target for a personalized antidepressant approach
REFINE-0086,"Liu, P., Vandemeer, M. R. J., Joanisse, M. F., Barch, D. M., Dozois, D. J. A., & Hayden, E. P. (2020). Depressogenic self-schemas are associated with smaller regional grey matter volume in never-depressed preadolescents. NeuroImage: Clinical, 28. https://doi.org/10.1016/j.nicl.2020.102422",10.1016/j.nicl.2020.102422,https://doi.org/10.1016/j.nicl.2020.102422,2020,Depressogenic self-schemas are associated with smaller regional grey matter volume in never-depressed preadolescents
REFINE-0087,"Kaczkurkin, A. N., Moore, T. M., Ruparel, K., Ciric, R., Calkins, M. E., Shinohara, R. T., Elliott, M. A., Hopson, R., Roalf, D. R., Vandekar, S. N., Gennatas, E. D., Wolf, D. H., Scott, J. C., Pine, D. S., Leibenluft, E., Detre, J. A., Foa, E. B., Gur, R. E., Gur, R. C., & Satterthwaite, T. D. (2016). Elevated amygdala perfusion mediates developmental sex differences in trait anxiety. Biological Psychiatry, 80(10), 775–785. https://doi.org/10.1016/j.biopsych.2016.04.021",10.1016/j.biopsych.2016.04.021,https://doi.org/10.1016/j.biopsych.2016.04.021,2016,Elevated amygdala perfusion mediates developmental sex differences in trait anxiety
REFINE-0088,"Mori, T., Shimada, H., Shinotoh, H., Hirano, S., Eguchi, Y., Yamada, M., Fukuhara, R., Tanimukai, S., Zhang, M.-R., Kuwabara, S., Ueno, S., & Suhara, T. (2014). Apathy correlates with prefrontal amyloid β deposition in Alzheimer’s disease. Journal of Neurology, Neurosurgery & Psychiatry, 85(4), 449–455. https://doi.org/10.1136/jnnp-2013-306110",10.1136/jnnp-2013-306110,https://doi.org/10.1136/jnnp-2013-306110,2014,Apathy correlates with prefrontal amyloid β deposition in Alzheimer’s disease
REFINE-0089,"Hou, Z., Yuan, Y., Zhang, Z., Hou, G., You, J., & Bai, F. (2010). The D-allele of ACE insertion/deletion polymorphism is associated with regional white matter volume changes and cognitive impairment in remitted geriatric depression. Neuroscience Letters, 479(3), 262–266. https://doi.org/10.1016/j.neulet.2010.05.076",10.1016/j.neulet.2010.05.076,https://doi.org/10.1016/j.neulet.2010.05.076,2010,The D-allele of ACE insertion/deletion polymorphism is associated with regional white matter volume changes and cognitive impairment in remitted geriatric depression
REFINE-0090,"Shimoda, K., Kimura, M., Yokota, M., & Okubo, Y. (2015a). Comparison of regional gray matter volume abnormalities in Alzheimer’s disease and late life depression with hippocampal atrophy using VSRAD analysis: A voxel-based morphometry study. Psychiatry Research - Neuroimaging, 232(1), 71–75. https://doi.org/10.1016/j.pscychresns.2015.01.018",10.1016/j.pscychresns.2015.01.018,https://doi.org/10.1016/j.pscychresns.2015.01.018,2015,Comparison of regional gray matter volume abnormalities in Alzheimer’s disease and late life depression with hippocampal atrophy using VSRAD analysis: A voxel-based morphometry study
REFINE-0091,"Alemany, S., Mas, A., Goldberg, X., Falcón, C., Fatjó-Vilas, M., Arias, B., Bargalló, N., Nenadic, I., Gastó, C., & Fañanás, L. (2013). Regional gray matter reductions are associated with genetic liability for anxiety and depression: An MRI twin study. Journal of Affective Disorders, 149(1–3), 175–181. https://doi.org/10.1016/j.jad.2013.01.019",10.1016/j.jad.2013.01.019,https://doi.org/10.1016/j.jad.2013.01.019,2013,Regional gray matter reductions are associated with genetic liability for anxiety and depression: An MRI twin study
REFINE-0092,"Hyung, W. S. W., Kang, J., Kim, J., Lee, S., Youn, H., Ham, B.-J., Han, C., Suh, S., Han, C. E., & Jeong, H.-G. (2021). Cerebral amyloid accumulation is associated with distinct structural and functional alterations in the brain of depressed elders with mild cognitive impairment. Journal of Affective Disorders, 281, 459–466. https://doi.org/10.1016/j.jad.2020.12.049",10.1016/j.jad.2020.12.049,https://doi.org/10.1016/j.jad.2020.12.049,2021,Cerebral amyloid accumulation is associated with distinct structural and functional alterations in the brain of depressed elders with mild cognitive impairment
REFINE-0093,"Huo, H., Zhang, R., Seger, C. A., Feng, T., & Chen, Q. (2020b). The effect of trait anxiety on risk‐taking: Functional coupling between right hippocampus and left insula. Psychophysiology, 57(10). https://doi.org/10.1111/psyp.13629",10.1111/psyp.13629,https://doi.org/10.1111/psyp.13629,2020,The effect of trait anxiety on risk‐taking: Functional coupling between right hippocampus and left insula
REFINE-0094,"Li, W. C., Chen, L. F., Su, T. P., Li, C. T., Lin, W. C., Wu, H. J., Tsai, S. J., Bai, Y. M., Tu, P. C., & Chen, M. H. (2023). Right dorsolateral prefrontal cortex volumetric reduction is associated with antidepressant effect of low-dose ketamine infusion: A randomized, double-blind, midazolam-controlled PET-MRI clinical trial. Journal of Affective Disorders, 335, 105–110. https://doi.org/10.1016/j.jad.2023.05.024",10.1016/j.jad.2023.05.024,https://doi.org/10.1016/j.jad.2023.05.024,2023,"Right dorsolateral prefrontal cortex volumetric reduction is associated with antidepressant effect of low-dose ketamine infusion: A randomized, double-blind, midazolam-controlled PET-MRI clinical trial"
REFINE-0095,"Wang, Y., Zou, Z., Song, H., Xu, X., Wang, H., Uquillas, F. d’Oleire, & Huang, X. (2016). Altered gray matter volume and white matter integrity in college students with mobile phone dependence. Frontiers in Psychology, 7. https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2016-30790-001&amp",,https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2016-30790-001&amp,2016,Altered gray matter volume and white matter integrity in college students with mobile phone dependence
REFINE-0096,"Taki, Y., Kinomura, S., Awata, S., Inoue, K., Sato, K., Ito, H., Goto, R., Uchida, S., Tsuji, I., Arai, H., Kawashima, R., & Fukuda, H. (2005b). Male elderly subthreshold depression patients have smaller volume of medial part of prefrontal cortex and precentral gyrus compared with age-matched normal subjects: A voxel-based morphometry. Journal of Affective Disorders, 88(3), 313–320. https://doi.org/10.1016/j.jad.2005.08.003",10.1016/j.jad.2005.08.003,https://doi.org/10.1016/j.jad.2005.08.003,2005,Male elderly subthreshold depression patients have smaller volume of medial part of prefrontal cortex and precentral gyrus compared with age-matched normal subjects: A voxel-based morphometry
REFINE-0097,"Zhang, W., Rutlin, J., Eisenstein, S. A., Wang, Y., Barch, D. M., Hershey, T., Bogdan, R., & Bijsterbosch, J. D. (2023). Neuroinflammation in the amygdala is associated with recent depressive symptoms. Biological Psychiatry: Cognitive Neuroscience and Neuroimaging, 8(9), 967–975. https://doi.org/10.1016/j.bpsc.2023.04.011",10.1016/j.bpsc.2023.04.011,https://doi.org/10.1016/j.bpsc.2023.04.011,2023,Neuroinflammation in the amygdala is associated with recent depressive symptoms
REFINE-0098,"Lai, C. H., & Hsu, Y. Y. (2011). A subtle grey-matter increase in first-episode, drug-naive major depressive disorder with panic disorder after 6 weeks’ duloxetine therapy. INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY, 14(2), 225–235. https://doi.org/10.1017/S1461145710000829",10.1017/S1461145710000829,https://doi.org/10.1017/S1461145710000829,2011,"A subtle grey-matter increase in first-episode, drug-naive major depressive disorder with panic disorder after 6 weeks’ duloxetine therapy"
REFINE-0099,"Taylor, W. D., Züchner, S., McQuoid, D. R., Payne, M. E., MacFall, J. R., Steffens, D. C., Speer, M. C., & Krishnan, K. R. R. (2008). The brain-derived neurotrophic factor VAL66MET polymorphism and cerebral white matter hyperintensities in late-life depression. The American Journal of Geriatric Psychiatry, 16(4), 263–271. https://doi.org/10.1097/JGP.0b013e3181591c30",10.1097/JGP.0b013e3181591c30,https://doi.org/10.1097/JGP.0b013e3181591c30,2008,The brain-derived neurotrophic factor VAL66MET polymorphism and cerebral white matter hyperintensities in late-life depression
REFINE-0100,"Takamiya, A., Bouckaert, F., Laroy, M., Blommaert, J., Radwan, A., Khatoun, A., Deng, Z.-D., Mc Laughlin, M., van Paesschen, W., de Winter, F.-L., van den Stock, J., Sunaert, S., Sienaert, P., Vandenbulcke, M., & Emsell, L. (2021). Biophysical mechanisms of electroconvulsive therapy-induced volume expansion in the medial temporal lobe: A longitudinal in vivo human imaging study. Brain Stimulation, 14(4), 1038–1047. https://doi.org/10.1016/j.brs.2021.06.011",10.1016/j.brs.2021.06.011,https://doi.org/10.1016/j.brs.2021.06.011,2021,Biophysical mechanisms of electroconvulsive therapy-induced volume expansion in the medial temporal lobe: A longitudinal in vivo human imaging study
REFINE-0101,"Tudorascu, D. L., Rosano, C., Venkatraman, V. K., MacCloud, R. L., Harris, T., Yaffe, K., Newman, A. B., & Aizenstein, H. J. (2014). Multimodal MRI markers support a model of small vessel ischemia for depressive symptoms in very old adults. Psychiatry Research: Neuroimaging, 224(2), 73–80. https://doi.org/10.1016/j.pscychresns.2014.08.009",10.1016/j.pscychresns.2014.08.009,https://doi.org/10.1016/j.pscychresns.2014.08.009,2014,Multimodal MRI markers support a model of small vessel ischemia for depressive symptoms in very old adults
REFINE-0102,"Bao, C. H., Liu, P., Liu, H. R., Wu, L. Y., Shi, Y., Chen, W. F., Qin, W., Lu, Y., Zhang, J. Y., Jin, X. M., Wang, X. M., Zhao, J. M., Liu, X. M., Tian, J., & Wu, H. G. (2015). Alterations in brain grey matter structures in patients with Crohn’s disease and their correlation with psychological distress. Journal of Crohn’s and Colitis, 9(7), 532–540. https://doi.org/10.1093/ecco-jcc/jjv057",10.1093/ecco-jcc/jjv057,https://doi.org/10.1093/ecco-jcc/jjv057,2015,Alterations in brain grey matter structures in patients with Crohn’s disease and their correlation with psychological distress
REFINE-0103,"Suffren, S., la Buissonnière-Ariza, V., Tucholka, A., Nassim, M., Séguin, J. R., Boivin, M., Kaur Singh, M., Foland-Ross, L. C., Lepore, F., Gotlib, I. H., Tremblay, R. E., & Maheu, F. S. (2022). Prefrontal cortex and amygdala anatomy in youth with persistent levels of harsh parenting practices and subclinical anxiety symptoms over time during childhood. Development and Psychopathology, 34(3), 957–968. https://doi.org/10.1017/S0954579420001716",10.1017/S0954579420001716,https://doi.org/10.1017/S0954579420001716,2022,Prefrontal cortex and amygdala anatomy in youth with persistent levels of harsh parenting practices and subclinical anxiety symptoms over time during childhood
REFINE-0104,"Hwang, J. P., Lee, T. W., Tsai, S. J., Chen, T. J., Yang, C. H., Lirng, J. F., & Tsai, C. F. (2010). Cortical and subcortical abnormalities in late-onset depression with history of suicide attempts investigated with MRI and voxel-based morphometry. Journal of Geriatric Psychiatry and Neurology, 23(3), 171–184. https://doi.org/10.1177/0891988710363713",10.1177/0891988710363713,https://doi.org/10.1177/0891988710363713,2010,Cortical and subcortical abnormalities in late-onset depression with history of suicide attempts investigated with MRI and voxel-based morphometry
REFINE-0105,"Zhou, H., Li, R., Ma, Z., Rossi, S., Zhu, X., & Li, J. (2016a). Smaller gray matter volume of hippocampus/parahippocampus in elderly people with subthreshold depression: A cross-sectional study. BMC Psychiatry, 16(1). https://doi.org/10.1186/s12888-016-0928-0",10.1186/s12888-016-0928-0,https://doi.org/10.1186/s12888-016-0928-0,2016,Smaller gray matter volume of hippocampus/parahippocampus in elderly people with subthreshold depression: A cross-sectional study
REFINE-0106,"Salokangas, R. K. R., Hietala, J., Armio, R. L., Laurikainen, H., From, T., Borgwardt, S., Riecher-Rössler, A., Brambilla, P., Bonivento, C., Meisenzahl, E., Schultze-Lutter, F., Haidl, T., Ruhrmann, S., Upthegrove, R., Wood, S. J., Pantelis, C., Kambeitz-Ilankovic, L., Ruef, A., Dwyer, D. B., … Koutsouleris, N. (2021). Effect of childhood physical abuse on social anxiety is mediated via reduced frontal lobe and amygdala-hippocampus complex volume in adult clinical high-risk subjects. Schizophrenia Research, 227, 101–109. https://doi.org/10.1016/j.schres.2020.05.041",10.1016/j.schres.2020.05.041,https://doi.org/10.1016/j.schres.2020.05.041,2021,Effect of childhood physical abuse on social anxiety is mediated via reduced frontal lobe and amygdala-hippocampus complex volume in adult clinical high-risk subjects
REFINE-0107,"Krause-Sorio, B., Siddarth, P., Kilpatrick, L., Laird, K. T., Milillo, M. M., Ercoli, L., Narr, K. L., & Lavretsky, H. (2020). Combined treatment with escitalopram and memantine increases gray matter volume and cortical thickness compared to escitalopram and placebo in a pilot study of geriatric depression. Journal of Affective Disorders, 274, 464–470. https://doi.org/10.1016/j.jad.2020.05.092",10.1016/j.jad.2020.05.092,https://doi.org/10.1016/j.jad.2020.05.092,2020,Combined treatment with escitalopram and memantine increases gray matter volume and cortical thickness compared to escitalopram and placebo in a pilot study of geriatric depression
REFINE-0108,"Scheich, B., Gaszner, B., Kormos, V., László, K., Ádori, C., Borbély, É., Hajna, Z., Tékus, V., Bölcskei, K., Ábrahám, I., Pintér, E., Szolcsányi, J., & Helyes, Z. (2016). Somatostatin receptor subtype 4 activation is involved in anxiety and depression-like behavior in mouse models. Neuropharmacology, 101, 204–215. https://doi.org/10.1016/j.neuropharm.2015.09.021",10.1016/j.neuropharm.2015.09.021,https://doi.org/10.1016/j.neuropharm.2015.09.021,2016,Somatostatin receptor subtype 4 activation is involved in anxiety and depression-like behavior in mouse models
REFINE-0109,"Hsu, M. C., Harris, R. E., Sundgren, P. C., Welsh, R. C., Fernandes, C. R., Clauw, D. J., & Williams, D. A. (2009c). No consistent difference in gray matter volume between individuals with fibromyalgia and age-matched healthy subjects when controlling for affective disorder. PAIN, 143(3), 262–267. https://doi.org/10.1016/j.pain.2009.03.017",10.1016/j.pain.2009.03.017,https://doi.org/10.1016/j.pain.2009.03.017,2009,No consistent difference in gray matter volume between individuals with fibromyalgia and age-matched healthy subjects when controlling for affective disorder
REFINE-0110,"Steffens, D. C., Bosworth, H. B., Provenzale, J. M., & MacFall, J. R. (2002). Subcortical white matter lesions and functional impairment in geriatric depression. Depression and Anxiety, 15(1), 23–28. https://doi.org/10.1002/da.1081",10.1002/da.1081,https://doi.org/10.1002/da.1081,2002,Subcortical white matter lesions and functional impairment in geriatric depression
REFINE-0111,"Takamiya, A., Kishimoto, T., Hirano, J., Kikuchi, T., Yamagata, B., & Mimura, M. (2021). Association of electroconvulsive therapy-induced structural plasticity with clinical remission. Progress in Neuro-Psychopharmacology & Biological Psychiatry, 110. https://doi.org/10.1016/j.pnpbp.2021.110286",10.1016/j.pnpbp.2021.110286,https://doi.org/10.1016/j.pnpbp.2021.110286,2021,Association of electroconvulsive therapy-induced structural plasticity with clinical remission
REFINE-0112,"Smagula, S. F., Karim, H. T., Lenze, E. J., Butters, M. A., Wu, G. F., Mulsant, B. H., Reynolds, C. F., & Aizenstein, H. J. (2017a). Gray matter regions statistically mediating the cross‐sectional association of eotaxin and set‐shifting among older adults with major depressive disorder. International Journal of Geriatric Psychiatry, 32(12), 1226–1232. https://doi.org/10.1002/gps.4585",10.1002/gps.4585,https://doi.org/10.1002/gps.4585,2017,Gray matter regions statistically mediating the cross‐sectional association of eotaxin and set‐shifting among older adults with major depressive disorder
REFINE-0113,"Chen, M. C., Hamilton, J. P., & Gotlib, I. H. (2010). Decreased hippocampal volume in healthy girls at risk of depression. Archives of General Psychiatry, 67(3), 270–276. https://doi.org/10.1001/archgenpsychiatry.2009.202",10.1001/archgenpsychiatry.2009.202,https://doi.org/10.1001/archgenpsychiatry.2009.202,2010,Decreased hippocampal volume in healthy girls at risk of depression
REFINE-0114,"Kairys, A. E., Schmidt-Wilcke, T., Puiu, T., Ichesco, E., Labus, J. S., Martucci, K., Farmer, M. A., Ness, T. J., Deutsch, G., Mayer, E. A., Mackey, S., Apkarian, A. v, Maravilla, K., Clauw, D. J., & Harris, R. E. (2015). Increased Brain Gray Matter in the Primary Somatosensory Cortex is Associated with Increased Pain and Mood Disturbance in Patients with Interstitial Cystitis/Painful Bladder Syndrome. JOURNAL OF UROLOGY, 193(1), 131–137. https://doi.org/10.1016/j.juro.2014.08.042",10.1016/j.juro.2014.08.042,https://doi.org/10.1016/j.juro.2014.08.042,2015,Increased Brain Gray Matter in the Primary Somatosensory Cortex is Associated with Increased Pain and Mood Disturbance in Patients with Interstitial Cystitis/Painful Bladder Syndrome
REFINE-0115,"Sethna, V., Siew, J., Gudbrandsen, M., Pote, I., Wang, S., Daly, E., Deprez, M., Pariante, C. M., Seneviratne, G., Murphy, D. G. M., Craig, M. C., & McAlonan, G. (2021). Maternal depression during pregnancy alters infant subcortical and midbrain volumes. Journal of Affective Disorders, 291, 163–170. https://doi.org/10.1016/j.jad.2021.05.008",10.1016/j.jad.2021.05.008,https://doi.org/10.1016/j.jad.2021.05.008,2021,Maternal depression during pregnancy alters infant subcortical and midbrain volumes
REFINE-0116,"Caroli, A., Lorenzi, M., Geroldi, C., Nobili, F., Paghera, B., Bonetti, M., Cotelli, M., & Frisoni, G. B. (2010). Metabolic compensation and depression in Alzheimer’s disease. Dementia and Geriatric Cognitive Disorders, 29(1), 37–45. https://doi.org/10.1159/000257761",10.1159/000257761,https://doi.org/10.1159/000257761,2010,Metabolic compensation and depression in Alzheimer’s disease
REFINE-0117,"McLaren, M. E., Szymkowicz, S. M., O’Shea, A., Woods, A. J., Anton, S. D., & Dotson, V. M. (2017). Vertex-wise examination of depressive symptom dimensions and brain volumes in older adults. Psychiatry Research: Neuroimaging, 260, 70–75. https://doi.org/10.1016/j.pscychresns.2016.12.008",10.1016/j.pscychresns.2016.12.008,https://doi.org/10.1016/j.pscychresns.2016.12.008,2017,Vertex-wise examination of depressive symptom dimensions and brain volumes in older adults
REFINE-0118,"Donohue, M. R., Tillman, R., Barch, D. M., Luby, J., & Gaffrey, M. S. (2020). Cortical thinning in preschoolers with maladaptive guilt. Psychiatry Research: Neuroimaging, 305. https://doi.org/10.1016/j.pscychresns.2020.111195",10.1016/j.pscychresns.2020.111195,https://doi.org/10.1016/j.pscychresns.2020.111195,2020,Cortical thinning in preschoolers with maladaptive guilt
REFINE-0119,"Ye, J., Wu, C., Chu, X., Wen, Y., Li, P., Cheng, B., Cheng, S., Liu, L., Zhang, L., Ma, M., Qi, X., Liang, C., Kafle, O. P., Jia, Y., Wang, S., Wang, X., Ning, Y., & Zhang, F. (2020). Evaluating the effect of birth weight on brain volumes and depression: An observational and genetic study using UK Biobank cohort. European Psychiatry, 63. https://doi.org/10.1192/j.eurpsy.2020.74",10.1192/j.eurpsy.2020.74,https://doi.org/10.1192/j.eurpsy.2020.74,2020,Evaluating the effect of birth weight on brain volumes and depression: An observational and genetic study using UK Biobank cohort
REFINE-0120,"Hong, E. D., Taylor, W. D., McQuoid, D. R., Potter, G. G., Payne, M. E., Ashley-Koch, A., & Steffens, D. C. (2009). Influence of the MTHFR C677T polymorphism on magnetic resonance imaging hyperintensity volume and cognition in geriatric depression. The American Journal of Geriatric Psychiatry, 17(10), 847–855. https://doi.org/10.1097/JGP.0b013e3181aad5b2",10.1097/JGP.0b013e3181aad5b2,https://doi.org/10.1097/JGP.0b013e3181aad5b2,2009,Influence of the MTHFR C677T polymorphism on magnetic resonance imaging hyperintensity volume and cognition in geriatric depression
REFINE-0121,"Wang, Z., Yuan, Y., Jiang, Y., You, J., & Zhang, Z. (2021). Identification of specific neural circuit underlying the key cognitive deficit of remitted late-onset depression: A multi-modal MRI and machine learning study. Progress in Neuro-Psychopharmacology & Biological Psychiatry, 108. https://doi.org/10.1016/j.pnpbp.2020.110192",10.1016/j.pnpbp.2020.110192,https://doi.org/10.1016/j.pnpbp.2020.110192,2021,Identification of specific neural circuit underlying the key cognitive deficit of remitted late-onset depression: A multi-modal MRI and machine learning study
REFINE-0122,"Murray, S. B., Duval, C. J., Balkchyan, A. A., Cabeen, R. P., Nagata, J. M., Toga, A. W., Siegel, S. J., & Jann, K. (2022). Regional gray matter abnormalities in pre-adolescent binge eating disorder: A voxel-based morphometry study. Psychiatry Research, 310. https://doi.org/10.1016/j.psychres.2022.114473",10.1016/j.psychres.2022.114473,https://doi.org/10.1016/j.psychres.2022.114473,2022,Regional gray matter abnormalities in pre-adolescent binge eating disorder: A voxel-based morphometry study
REFINE-0123,"Haller, S., Xekardaki, A., Delaloye, C., Canuto, A., Lövblad, K. O., Gold, G., & Giannakopoulos, P. (2011a). Combined analysis of grey matter voxel-based morphometry and white matter tract-based spatial statistics in late-life bipolar disorder. Journal of Psychiatry and Neuroscience, 36(6), 391–399. https://doi.org/10.1503/jpn.100140",10.1503/jpn.100140,https://doi.org/10.1503/jpn.100140,2011,Combined analysis of grey matter voxel-based morphometry and white matter tract-based spatial statistics in late-life bipolar disorder
REFINE-0124,"Thayer, R. E., YorkWilliams, S. L., Hutchison, K. E., & Bryan, A. D. (2019). Preliminary results from a pilot study examining brain structure in older adult cannabis users and nonusers. Psychiatry Research: Neuroimaging, 285, 58–63. https://doi.org/10.1016/j.pscychresns.2019.02.001",10.1016/j.pscychresns.2019.02.001,https://doi.org/10.1016/j.pscychresns.2019.02.001,2019,Preliminary results from a pilot study examining brain structure in older adult cannabis users and nonusers
REFINE-0125,"Herrera-Melendez, A., Stippl, A., Aust, S., Scheidegger, M., Seifritz, E., Heuser-Collier, I., Otte, C., Bajbouj, M., Grimm, S., & Gärtner, M. (2021b). Gray matter volume of rostral anterior cingulate cortex predicts rapid antidepressant response to ketamine. European Neuropsychopharmacology, 43, 63–70. https://doi.org/10.1016/j.euroneuro.2020.11.017",10.1016/j.euroneuro.2020.11.017,https://doi.org/10.1016/j.euroneuro.2020.11.017,2021,Gray matter volume of rostral anterior cingulate cortex predicts rapid antidepressant response to ketamine
REFINE-0126,"Gvozdanovic, G., Stämpfli, P., Seifritz, E., & Rasch, B. (2020). Structural brain differences predict early traumatic memory processing. Psychophysiology, 57(1). https://doi.org/10.1111/psyp.13354",10.1111/psyp.13354,https://doi.org/10.1111/psyp.13354,2020,Structural brain differences predict early traumatic memory processing
REFINE-0127,"Sprengelmeyer, R., Orth, M., Müller, H. P., Wolf, R. C., Grön, G., Depping, M. S., Kassubek, J., Justo, D., Rees, E. M., Haider, S., Cole, J. H., Hobbs, N. Z., Roos, R. A. C., Dürr, A., Tabrizi, S. J., Süssmuth, S. D., & Landwehrmeyer, G. B. (2014). The neuroanatomy of subthreshold depressive symptoms in Huntington’s disease: A combined diffusion tensor imaging (DTI) and voxel-based morphometry (VBM) study. Psychological Medicine, 44(9), 1867–1878. https://doi.org/10.1017/S003329171300247X",10.1017/S003329171300247X,https://doi.org/10.1017/S003329171300247X,2014,The neuroanatomy of subthreshold depressive symptoms in Huntington’s disease: A combined diffusion tensor imaging (DTI) and voxel-based morphometry (VBM) study
REFINE-0128,"Pan, P. L., Dai, Z. Y., Shang, H. F., Xiao, P. R., Dong, C. S., Song, W. G., Zhou, G. L., Zhong, J. G., & Shi, H. C. (2014). Gray matter anomalies in anterior cingulate cortex as a correlate of depressive symptoms in drug-naïve idiopathic restless legs syndrome. Neuroscience, 277, 1–5. https://doi.org/10.1016/j.neuroscience.2014.06.045",10.1016/j.neuroscience.2014.06.045,https://doi.org/10.1016/j.neuroscience.2014.06.045,2014,Gray matter anomalies in anterior cingulate cortex as a correlate of depressive symptoms in drug-naïve idiopathic restless legs syndrome
REFINE-0129,"Park, J. H., Lee, S. B., Lee, J. J., Yoon, J. C., Han, J. W., Kim, T. H., Jeong, H.-G., Newhouse, P. A., Taylor, W. D., Kim, J. H., Woo, J. I., & Kim, K. W. (2015). Epidemiology of MRI-defined vascular depression: A longitudinal, community-based study in Korean elders. Journal of Affective Disorders, 180, 200–206. https://doi.org/10.1016/j.jad.2015.04.008",10.1016/j.jad.2015.04.008,https://doi.org/10.1016/j.jad.2015.04.008,2015,"Epidemiology of MRI-defined vascular depression: A longitudinal, community-based study in Korean elders"
REFINE-0130,"Kanayama, N., Asai, T., Nakao, T., Makita, K., Kozuma, R., Uyama, T., Yamane, T., Kadota, H., & Yamawaki, S. (2017). Subjectivity of the anomalous sense of self is represented in gray matter volume in the brain. Frontiers in Human Neuroscience, 11. https://doi.org/10.3389/fnhum.2017.00232",10.3389/fnhum.2017.00232,https://doi.org/10.3389/fnhum.2017.00232,2017,Subjectivity of the anomalous sense of self is represented in gray matter volume in the brain
REFINE-0131,"Stuke, H., Hanken, K., Hirsch, J., Klein, J., Wittig, F., Kastrup, A., & Hildebrandt, H. (2016). Cross-sectional and longitudinal relationships between depressive symptoms and brain atrophy in MS patients. Frontiers in Human Neuroscience, 10. https://doi.org/10.3389/fnhum.2016.00622",10.3389/fnhum.2016.00622,https://doi.org/10.3389/fnhum.2016.00622,2016,Cross-sectional and longitudinal relationships between depressive symptoms and brain atrophy in MS patients
REFINE-0132,"Orosz, A., Jann, K., Federspiel, A., Horn, H., Höfle, O., Dierks, T., Wiest, R., Strik, W., Müller, T., & Walther, S. (2012). Reduced cerebral blood flow within the default-mode network and within total gray matter in major depression. Brain Connectivity, 2(6), 303–310. https://doi.org/10.1089/brain.2012.0101",10.1089/brain.2012.0101,https://doi.org/10.1089/brain.2012.0101,2012,Reduced cerebral blood flow within the default-mode network and within total gray matter in major depression
REFINE-0133,"Gobbi, C., Rocca, M. A., Riccitelli, G., Pagani, E., Messina, R., Preziosa, P., Colombo, B., Rodegher, M., Falini, A., Comi, G., & Filippi, M. (2014). Influence of the topography of brain damage on depression and fatigue in patients with multiple sclerosis. Multiple Sclerosis, 20(2), 192–201. https://doi.org/10.1177/1352458513493684",10.1177/1352458513493684,https://doi.org/10.1177/1352458513493684,2014,Influence of the topography of brain damage on depression and fatigue in patients with multiple sclerosis
REFINE-0134,"Zhang, C., Yang, Y., Zhu, D. min, Zhao, W., Zhang, Y., Zhang, B., Wang, Y., Zhu, J., & Yu, Y. (2020). Neural correlates of the association between depression and high density lipoprotein cholesterol change. Journal of Psychiatric Research, 130, 9–18. https://doi.org/10.1016/j.jpsychires.2020.07.012",10.1016/j.jpsychires.2020.07.012,https://doi.org/10.1016/j.jpsychires.2020.07.012,2020,Neural correlates of the association between depression and high density lipoprotein cholesterol change
REFINE-0135,"Wu, D., Wang, K., Wei, D., Chen, Q., Du, X., Yang, J., & Qiu, J. (2017a). Perfectionism mediated the relationship between brain structure variation and negative emotion in a nonclinical sample. Cognitive, Affective and Behavioral Neuroscience, 17(1), 211–223. https://doi.org/10.3758/s13415-016-0474-8",10.3758/s13415-016-0474-8,https://doi.org/10.3758/s13415-016-0474-8,2017,Perfectionism mediated the relationship between brain structure variation and negative emotion in a nonclinical sample
REFINE-0136,"Zhang, R., Chen, Z., Liu, P., & Feng, T. (2020). The neural substrates responsible for how trait anxiety affects delay discounting: Right hippocampal and cerebellar connectivity with bistable right inferior parietal lobule. Psychophysiology, 57(3). https://doi.org/10.1111/psyp.13495",10.1111/psyp.13495,https://doi.org/10.1111/psyp.13495,2020,The neural substrates responsible for how trait anxiety affects delay discounting: Right hippocampal and cerebellar connectivity with bistable right inferior parietal lobule
REFINE-0137,"Wylie, A. C., Short, S. J., Fry, R. C., Mills-Koonce, W. R., & Propper, C. B. (2024). Maternal prenatal lead levels and neonatal brain volumes: Testing moderations by maternal depressive symptoms and family income. Neurotoxicology and Teratology, 102, 1–11. https://doi.org/10.1016/j.ntt.2024.107322",10.1016/j.ntt.2024.107322,https://doi.org/10.1016/j.ntt.2024.107322,2024,Maternal prenatal lead levels and neonatal brain volumes: Testing moderations by maternal depressive symptoms and family income
REFINE-0138,"Jabbi, M., Arasappan, D., Eickhoff, S. B., Strakowski, S. M., Nemeroff, C. B., & Hofmann, H. A. (2020). Neuro-transcriptomic signatures for mood disorder morbidity and suicide mortality. Journal of Psychiatric Research, 127, 62–74. https://doi.org/10.1016/j.jpsychires.2020.05.013",10.1016/j.jpsychires.2020.05.013,https://doi.org/10.1016/j.jpsychires.2020.05.013,2020,Neuro-transcriptomic signatures for mood disorder morbidity and suicide mortality
