refine_id,doi,status,source_pdf,target_pdf,bytes,mapping_source_csv,note
REFINE-0063,10.1016/j.psyneuen.2018.09.027,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0063.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0064,10.1186/s12888-016-1116-y,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0064.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0065,10.1007/s12264-014-1485-5,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0065.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0066,10.1016/j.pscychresns.2017.07.005,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0066.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0067,10.1093/scan/nsu055,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0067.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0068,10.1038/s41398-018-0256-x,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0068.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0069,10.1016/j.jad.2022.06.050,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0069.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0070,10.1016/j.pscychresns.2020.111101,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0070.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0071,10.1007/s00406-023-01625-7,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0071.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0072,10.1017/s0033291714000348,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0072.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0073,10.1016/j.biopsych.2011.10.021,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0073.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0074,10.1038/srep09707,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0074.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0075,10.1016/j.euroneuro.2024.06.004,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0075.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0076,10.1016/j.nicl.2017.02.022,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0076.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0077,10.1016/j.nicl.2014.05.015,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0077.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0078,10.1016/j.nicl.2018.07.002,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0078.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0079,10.1016/j.neuroimage.2010.11.011,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0079.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0080,10.1212/01.wnl.0000110316.12086.0c,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0080.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0081,10.1016/j.neuroimage.2018.10.065,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0081.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0082,10.1017/s0033291713001815,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0082.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0083,10.1111/pcn.12372,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0083.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0084,10.1016/j.jad.2018.10.364,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0084.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0085,10.1016/j.biopsych.2023.07.002,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0085.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0086,10.1016/j.nicl.2020.102422,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0086.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0087,10.1016/j.biopsych.2016.04.021,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0087.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0088,10.1136/jnnp-2013-306110,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0088.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0089,10.1016/j.neulet.2010.05.076,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0089.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0090,10.1016/j.pscychresns.2015.01.018,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0090.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0091,10.1016/j.jad.2013.01.019,copied,/Users/micheles/Zotero/storage/Z6QY4PWB/Alemany et al. - 2013 - Regional gray matter reductions are associated with genetic liability for anxiety and depression An.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0091.pdf,488566,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0092,10.1016/j.jad.2020.12.049,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0092.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0093,10.1111/psyp.13629,copied,/Users/micheles/Zotero/storage/CJI2C993/Huo et al. - 2020 - The effect of trait anxiety on risk‐taking Functional coupling between right hippocampus and left i.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0093.pdf,476642,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0094,10.1016/j.jad.2023.05.024,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0094.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0096,10.1016/j.jad.2005.08.003,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0096.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0097,10.1016/j.bpsc.2023.04.011,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0097.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0098,10.1017/s1461145710000829,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0098.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0099,10.1097/jgp.0b013e3181591c30,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0099.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0100,10.1016/j.brs.2021.06.011,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0100.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0101,10.1016/j.pscychresns.2014.08.009,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0101.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0102,10.1093/ecco-jcc/jjv057,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0102.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0103,10.1017/s0954579420001716,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0103.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0104,10.1177/0891988710363713,copied,/Users/micheles/Zotero/storage/42UKDYWK/Hwang et al. - 2010 - Cortical and Subcortical Abnormalities in Late-Onset Depression With History of Suicide Attempts Inv.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0104.pdf,500730,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0105,10.1186/s12888-016-0928-0,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0105.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0106,10.1016/j.schres.2020.05.041,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0106.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0107,10.1016/j.jad.2020.05.092,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0107.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0108,10.1016/j.neuropharm.2015.09.021,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0108.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0109,10.1016/j.pain.2009.03.017,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0109.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0110,10.1002/da.1081,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0110.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0111,10.1016/j.pnpbp.2021.110286,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0111.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0112,10.1002/gps.4585,copied,/Users/micheles/Zotero/storage/F88ASER8/Smagula et al. - 2017 - Gray matter regions statistically mediating the cross‐sectional association of eotaxin and set‐shift.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0112.pdf,187612,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0113,10.1001/archgenpsychiatry.2009.202,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0113.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0114,10.1016/j.juro.2014.08.042,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0114.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0115,10.1016/j.jad.2021.05.008,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0115.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0116,10.1159/000257761,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0116.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0117,10.1016/j.pscychresns.2016.12.008,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0117.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0118,10.1016/j.pscychresns.2020.111195,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0118.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0119,10.1192/j.eurpsy.2020.74,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0119.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0120,10.1097/jgp.0b013e3181aad5b2,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0120.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0121,10.1016/j.pnpbp.2020.110192,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0121.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0122,10.1016/j.psychres.2022.114473,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0122.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0123,10.1503/jpn.100140,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0123.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0124,10.1016/j.pscychresns.2019.02.001,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0124.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
